"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","DEATHCANCER","TOT","100000PER","A","1990",275,
"FRA","DEATHCANCER","TOT","100000PER","A","1991",274.3,
"FRA","DEATHCANCER","TOT","100000PER","A","1992",273.8,
"FRA","DEATHCANCER","TOT","100000PER","A","1993",273.5,
"FRA","DEATHCANCER","TOT","100000PER","A","1994",265.8,
"FRA","DEATHCANCER","TOT","100000PER","A","1995",264.9,
"FRA","DEATHCANCER","TOT","100000PER","A","1996",263.5,
"FRA","DEATHCANCER","TOT","100000PER","A","1997",258,
"FRA","DEATHCANCER","TOT","100000PER","A","1998",263,
"FRA","DEATHCANCER","TOT","100000PER","A","1999",260.6,
"FRA","DEATHCANCER","TOT","100000PER","A","2000",256.5,"B"
"FRA","DEATHCANCER","TOT","100000PER","A","2001",254.6,
"FRA","DEATHCANCER","TOT","100000PER","A","2002",253.4,
"FRA","DEATHCANCER","TOT","100000PER","A","2003",250.4,
"FRA","DEATHCANCER","TOT","100000PER","A","2004",244.6,
"FRA","DEATHCANCER","TOT","100000PER","A","2005",243.8,
"FRA","DEATHCANCER","TOT","100000PER","A","2006",237.3,
"FRA","DEATHCANCER","TOT","100000PER","A","2007",233.3,
"FRA","DEATHCANCER","TOT","100000PER","A","2008",231.5,
"FRA","DEATHCANCER","TOT","100000PER","A","2009",229.7,
"FRA","DEATHCANCER","TOT","100000PER","A","2010",225.1,
"FRA","DEATHCANCER","TOT","100000PER","A","2011",220.6,
"FRA","DEATHCANCER","TOT","100000PER","A","2012",218.1,
"FRA","DEATHCANCER","TOT","100000PER","A","2013",212.9,
"FRA","DEATHCANCER","TOT","100000PER","A","2014",213.5,
"FRA","DEATHCANCER","TOT","100000PER","A","2015",214.5,
"FRA","DEATHCANCER","TOT","100000PER","A","2016",213.6,
"FRA","DEATHCANCER","TOT","100000PER","A","2017",209.5,
"DEU","DEATHCANCER","TOT","100000PER","A","1990",279,
"DEU","DEATHCANCER","TOT","100000PER","A","1991",284,
"DEU","DEATHCANCER","TOT","100000PER","A","1992",284.2,
"DEU","DEATHCANCER","TOT","100000PER","A","1993",282.9,
"DEU","DEATHCANCER","TOT","100000PER","A","1994",277.9,
"DEU","DEATHCANCER","TOT","100000PER","A","1995",274.7,
"DEU","DEATHCANCER","TOT","100000PER","A","1996",271.3,
"DEU","DEATHCANCER","TOT","100000PER","A","1997",264.8,
"DEU","DEATHCANCER","TOT","100000PER","A","1998",265.6,"B"
"DEU","DEATHCANCER","TOT","100000PER","A","1999",259.3,
"DEU","DEATHCANCER","TOT","100000PER","A","2000",254.8,
"DEU","DEATHCANCER","TOT","100000PER","A","2001",246.8,
"DEU","DEATHCANCER","TOT","100000PER","A","2002",246.3,
"DEU","DEATHCANCER","TOT","100000PER","A","2003",242.2,
"DEU","DEATHCANCER","TOT","100000PER","A","2004",238.1,
"DEU","DEATHCANCER","TOT","100000PER","A","2005",236,
"DEU","DEATHCANCER","TOT","100000PER","A","2006",231.6,
"DEU","DEATHCANCER","TOT","100000PER","A","2007",227.7,
"DEU","DEATHCANCER","TOT","100000PER","A","2008",228.5,
"DEU","DEATHCANCER","TOT","100000PER","A","2009",224.8,
"DEU","DEATHCANCER","TOT","100000PER","A","2010",223.7,
"DEU","DEATHCANCER","TOT","100000PER","A","2011",222.7,
"DEU","DEATHCANCER","TOT","100000PER","A","2012",219,
"DEU","DEATHCANCER","TOT","100000PER","A","2013",222.5,
"DEU","DEATHCANCER","TOT","100000PER","A","2014",218.3,
"DEU","DEATHCANCER","TOT","100000PER","A","2015",216.9,
"DEU","DEATHCANCER","TOT","100000PER","A","2016",217.8,
"DEU","DEATHCANCER","TOT","100000PER","A","2017",211.8,
"DEU","DEATHCANCER","TOT","100000PER","A","2018",211.4,
"DEU","DEATHCANCER","TOT","100000PER","A","2019",209.2,
"DEU","DEATHCANCER","TOT","100000PER","A","2020",206.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1961",174.9,
"GRC","DEATHCANCER","TOT","100000PER","A","1962",174.1,
"GRC","DEATHCANCER","TOT","100000PER","A","1963",177.5,
"GRC","DEATHCANCER","TOT","100000PER","A","1964",179.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1965",183.1,
"GRC","DEATHCANCER","TOT","100000PER","A","1966",184.9,
"GRC","DEATHCANCER","TOT","100000PER","A","1967",188.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1968",189.2,"B"
"GRC","DEATHCANCER","TOT","100000PER","A","1969",192.5,
"GRC","DEATHCANCER","TOT","100000PER","A","1970",178.7,
"GRC","DEATHCANCER","TOT","100000PER","A","1971",182.9,
"GRC","DEATHCANCER","TOT","100000PER","A","1972",188.9,
"GRC","DEATHCANCER","TOT","100000PER","A","1973",188.4,
"GRC","DEATHCANCER","TOT","100000PER","A","1974",196.9,
"GRC","DEATHCANCER","TOT","100000PER","A","1975",200.7,
"GRC","DEATHCANCER","TOT","100000PER","A","1976",213.1,
"GRC","DEATHCANCER","TOT","100000PER","A","1977",212,
"GRC","DEATHCANCER","TOT","100000PER","A","1978",213.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1979",216.1,"B"
"GRC","DEATHCANCER","TOT","100000PER","A","1980",209.4,
"GRC","DEATHCANCER","TOT","100000PER","A","1981",211.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1982",213.6,
"GRC","DEATHCANCER","TOT","100000PER","A","1983",216.3,
"GRC","DEATHCANCER","TOT","100000PER","A","1984",213.8,
"GRC","DEATHCANCER","TOT","100000PER","A","1985",218.2,
"GRC","DEATHCANCER","TOT","100000PER","A","1986",217.6,
"GRC","DEATHCANCER","TOT","100000PER","A","1987",218.4,
"GRC","DEATHCANCER","TOT","100000PER","A","1988",219.7,
"GRC","DEATHCANCER","TOT","100000PER","A","1989",219.1,
"GRC","DEATHCANCER","TOT","100000PER","A","1990",218.3,
"GRC","DEATHCANCER","TOT","100000PER","A","1991",219.5,
"GRC","DEATHCANCER","TOT","100000PER","A","1992",221.6,
"GRC","DEATHCANCER","TOT","100000PER","A","1993",223.7,
"GRC","DEATHCANCER","TOT","100000PER","A","1994",226.8,
"GRC","DEATHCANCER","TOT","100000PER","A","1995",229.1,
"GRC","DEATHCANCER","TOT","100000PER","A","1996",229.6,
"GRC","DEATHCANCER","TOT","100000PER","A","1997",228.5,
"GRC","DEATHCANCER","TOT","100000PER","A","1998",224.6,
"GRC","DEATHCANCER","TOT","100000PER","A","1999",231.6,
"GRC","DEATHCANCER","TOT","100000PER","A","2000",231.9,
"GRC","DEATHCANCER","TOT","100000PER","A","2001",235.8,
"GRC","DEATHCANCER","TOT","100000PER","A","2002",230.8,
"GRC","DEATHCANCER","TOT","100000PER","A","2003",230.9,
"GRC","DEATHCANCER","TOT","100000PER","A","2004",233.3,
"GRC","DEATHCANCER","TOT","100000PER","A","2005",231.3,
"GRC","DEATHCANCER","TOT","100000PER","A","2006",222.6,
"GRC","DEATHCANCER","TOT","100000PER","A","2007",227.5,
"GRC","DEATHCANCER","TOT","100000PER","A","2008",226.7,
"GRC","DEATHCANCER","TOT","100000PER","A","2009",220.5,
"GRC","DEATHCANCER","TOT","100000PER","A","2010",213.1,
"GRC","DEATHCANCER","TOT","100000PER","A","2011",209.9,
"GRC","DEATHCANCER","TOT","100000PER","A","2012",214.8,
"GRC","DEATHCANCER","TOT","100000PER","A","2013",217.5,
"GRC","DEATHCANCER","TOT","100000PER","A","2014",216.1,
"GRC","DEATHCANCER","TOT","100000PER","A","2015",216.7,
"GRC","DEATHCANCER","TOT","100000PER","A","2016",216.2,
"GRC","DEATHCANCER","TOT","100000PER","A","2017",212.4,
"GRC","DEATHCANCER","TOT","100000PER","A","2018",209.3,
"GRC","DEATHCANCER","TOT","100000PER","A","2019",208.4,
"HUN","DEATHCANCER","TOT","100000PER","A","1960",258.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1961",261.2,
"HUN","DEATHCANCER","TOT","100000PER","A","1962",265.1,
"HUN","DEATHCANCER","TOT","100000PER","A","1963",261.6,
"HUN","DEATHCANCER","TOT","100000PER","A","1964",271.4,
"HUN","DEATHCANCER","TOT","100000PER","A","1965",276.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1966",280.1,
"HUN","DEATHCANCER","TOT","100000PER","A","1967",282.2,
"HUN","DEATHCANCER","TOT","100000PER","A","1968",284.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1969",289.8,"B"
"HUN","DEATHCANCER","TOT","100000PER","A","1970",293.9,
"HUN","DEATHCANCER","TOT","100000PER","A","1971",302.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1972",302.2,
"HUN","DEATHCANCER","TOT","100000PER","A","1973",305.5,
"HUN","DEATHCANCER","TOT","100000PER","A","1974",315.4,
"HUN","DEATHCANCER","TOT","100000PER","A","1975",315.7,
"HUN","DEATHCANCER","TOT","100000PER","A","1976",315.6,
"HUN","DEATHCANCER","TOT","100000PER","A","1977",316.5,
"HUN","DEATHCANCER","TOT","100000PER","A","1978",328.9,
"HUN","DEATHCANCER","TOT","100000PER","A","1979",324.7,"B"
"HUN","DEATHCANCER","TOT","100000PER","A","1980",326.1,
"HUN","DEATHCANCER","TOT","100000PER","A","1981",328.2,
"HUN","DEATHCANCER","TOT","100000PER","A","1982",330.7,
"HUN","DEATHCANCER","TOT","100000PER","A","1983",331.5,
"HUN","DEATHCANCER","TOT","100000PER","A","1984",332.4,
"HUN","DEATHCANCER","TOT","100000PER","A","1985",329.9,
"HUN","DEATHCANCER","TOT","100000PER","A","1986",340.6,
"HUN","DEATHCANCER","TOT","100000PER","A","1987",343.6,
"HUN","DEATHCANCER","TOT","100000PER","A","1988",342,
"HUN","DEATHCANCER","TOT","100000PER","A","1989",346.9,
"HUN","DEATHCANCER","TOT","100000PER","A","1990",357.3,
"HUN","DEATHCANCER","TOT","100000PER","A","1991",361.5,
"HUN","DEATHCANCER","TOT","100000PER","A","1992",370.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1993",368.1,
"HUN","DEATHCANCER","TOT","100000PER","A","1994",369,
"HUN","DEATHCANCER","TOT","100000PER","A","1995",369.2,
"HUN","DEATHCANCER","TOT","100000PER","A","1996",373.8,"B"
"HUN","DEATHCANCER","TOT","100000PER","A","1997",369.9,
"HUN","DEATHCANCER","TOT","100000PER","A","1998",368.8,
"HUN","DEATHCANCER","TOT","100000PER","A","1999",380.6,
"HUN","DEATHCANCER","TOT","100000PER","A","2000",373,
"HUN","DEATHCANCER","TOT","100000PER","A","2001",353.7,
"HUN","DEATHCANCER","TOT","100000PER","A","2002",347.4,
"HUN","DEATHCANCER","TOT","100000PER","A","2003",350.3,
"HUN","DEATHCANCER","TOT","100000PER","A","2004",346.1,
"HUN","DEATHCANCER","TOT","100000PER","A","2005",311.2,
"HUN","DEATHCANCER","TOT","100000PER","A","2006",314.9,
"HUN","DEATHCANCER","TOT","100000PER","A","2007",316.1,
"HUN","DEATHCANCER","TOT","100000PER","A","2008",318.2,
"HUN","DEATHCANCER","TOT","100000PER","A","2009",319.2,
"HUN","DEATHCANCER","TOT","100000PER","A","2010",315.8,
"HUN","DEATHCANCER","TOT","100000PER","A","2011",314.9,
"HUN","DEATHCANCER","TOT","100000PER","A","2012",317.5,
"HUN","DEATHCANCER","TOT","100000PER","A","2013",310,
"HUN","DEATHCANCER","TOT","100000PER","A","2014",306.2,
"HUN","DEATHCANCER","TOT","100000PER","A","2015",303.5,
"HUN","DEATHCANCER","TOT","100000PER","A","2016",302.3,
"HUN","DEATHCANCER","TOT","100000PER","A","2017",298.9,
"HUN","DEATHCANCER","TOT","100000PER","A","2018",294.2,
"HUN","DEATHCANCER","TOT","100000PER","A","2019",286.4,
"ISL","DEATHCANCER","TOT","100000PER","A","1960",305.2,
"ISL","DEATHCANCER","TOT","100000PER","A","1961",266.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1962",283.1,
"ISL","DEATHCANCER","TOT","100000PER","A","1963",264.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1964",251.4,
"ISL","DEATHCANCER","TOT","100000PER","A","1965",245.1,
"ISL","DEATHCANCER","TOT","100000PER","A","1966",255.2,
"ISL","DEATHCANCER","TOT","100000PER","A","1967",264,
"ISL","DEATHCANCER","TOT","100000PER","A","1968",258.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1969",253,
"ISL","DEATHCANCER","TOT","100000PER","A","1970",241.5,
"ISL","DEATHCANCER","TOT","100000PER","A","1971",252.5,"B"
"ISL","DEATHCANCER","TOT","100000PER","A","1972",259.9,
"ISL","DEATHCANCER","TOT","100000PER","A","1973",233.2,
"ISL","DEATHCANCER","TOT","100000PER","A","1974",252.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1975",251,
"ISL","DEATHCANCER","TOT","100000PER","A","1976",228.5,
"ISL","DEATHCANCER","TOT","100000PER","A","1977",253.6,
"ISL","DEATHCANCER","TOT","100000PER","A","1978",219.8,
"ISL","DEATHCANCER","TOT","100000PER","A","1979",225.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1980",234.9,
"ISL","DEATHCANCER","TOT","100000PER","A","1981",256.5,"B"
"ISL","DEATHCANCER","TOT","100000PER","A","1982",265.6,
"ISL","DEATHCANCER","TOT","100000PER","A","1983",265.6,
"ISL","DEATHCANCER","TOT","100000PER","A","1984",254.8,
"ISL","DEATHCANCER","TOT","100000PER","A","1985",257.1,
"ISL","DEATHCANCER","TOT","100000PER","A","1986",238.1,
"ISL","DEATHCANCER","TOT","100000PER","A","1987",271.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1988",272,
"ISL","DEATHCANCER","TOT","100000PER","A","1989",270.8,
"ISL","DEATHCANCER","TOT","100000PER","A","1990",270,
"ISL","DEATHCANCER","TOT","100000PER","A","1991",263,
"ISL","DEATHCANCER","TOT","100000PER","A","1992",248.2,
"ISL","DEATHCANCER","TOT","100000PER","A","1993",254.8,
"ISL","DEATHCANCER","TOT","100000PER","A","1994",247.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1995",259.3,
"ISL","DEATHCANCER","TOT","100000PER","A","1996",288.2,"B"
"ISL","DEATHCANCER","TOT","100000PER","A","1997",277.1,
"ISL","DEATHCANCER","TOT","100000PER","A","1998",261.5,
"ISL","DEATHCANCER","TOT","100000PER","A","1999",273.8,
"ISL","DEATHCANCER","TOT","100000PER","A","2000",248.1,
"ISL","DEATHCANCER","TOT","100000PER","A","2001",238,
"ISL","DEATHCANCER","TOT","100000PER","A","2002",244,
"ISL","DEATHCANCER","TOT","100000PER","A","2003",230.3,
"ISL","DEATHCANCER","TOT","100000PER","A","2004",234.6,
"ISL","DEATHCANCER","TOT","100000PER","A","2005",230.4,
"ISL","DEATHCANCER","TOT","100000PER","A","2006",214.3,
"ISL","DEATHCANCER","TOT","100000PER","A","2007",240.7,
"ISL","DEATHCANCER","TOT","100000PER","A","2008",231.5,
"ISL","DEATHCANCER","TOT","100000PER","A","2009",227.4,
"ISL","DEATHCANCER","TOT","100000PER","A","2010",226.9,
"ISL","DEATHCANCER","TOT","100000PER","A","2011",226.5,
"ISL","DEATHCANCER","TOT","100000PER","A","2012",221.2,
"ISL","DEATHCANCER","TOT","100000PER","A","2013",216.9,
"ISL","DEATHCANCER","TOT","100000PER","A","2014",223,
"ISL","DEATHCANCER","TOT","100000PER","A","2015",211.5,
"ISL","DEATHCANCER","TOT","100000PER","A","2016",231.5,
"ISL","DEATHCANCER","TOT","100000PER","A","2017",199.8,
"ISL","DEATHCANCER","TOT","100000PER","A","2018",191.4,
"ISL","DEATHCANCER","TOT","100000PER","A","2019",200.2,
"ISL","DEATHCANCER","TOT","100000PER","A","2020",192.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1960",234.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1961",232.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1962",242.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1963",242.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1964",242.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1965",243.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1966",253.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1967",248.9,
"IRL","DEATHCANCER","TOT","100000PER","A","1968",259.1,"B"
"IRL","DEATHCANCER","TOT","100000PER","A","1969",272.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1970",270.6,
"IRL","DEATHCANCER","TOT","100000PER","A","1971",273.9,
"IRL","DEATHCANCER","TOT","100000PER","A","1972",276.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1973",276.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1974",289.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1975",294,
"IRL","DEATHCANCER","TOT","100000PER","A","1976",292.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1977",285.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1978",289.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1979",281.8,"B"
"IRL","DEATHCANCER","TOT","100000PER","A","1980",285.9,
"IRL","DEATHCANCER","TOT","100000PER","A","1981",280.7,
"IRL","DEATHCANCER","TOT","100000PER","A","1982",285.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1983",293.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1984",294,
"IRL","DEATHCANCER","TOT","100000PER","A","1985",293.2,
"IRL","DEATHCANCER","TOT","100000PER","A","1986",301.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1987",304.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1988",310.7,
"IRL","DEATHCANCER","TOT","100000PER","A","1989",314,
"IRL","DEATHCANCER","TOT","100000PER","A","1990",303.3,
"IRL","DEATHCANCER","TOT","100000PER","A","1991",304.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1992",311.6,
"IRL","DEATHCANCER","TOT","100000PER","A","1993",310,
"IRL","DEATHCANCER","TOT","100000PER","A","1994",301.1,
"IRL","DEATHCANCER","TOT","100000PER","A","1995",302.5,
"IRL","DEATHCANCER","TOT","100000PER","A","1996",293.4,
"IRL","DEATHCANCER","TOT","100000PER","A","1997",293.8,
"IRL","DEATHCANCER","TOT","100000PER","A","1998",289,
"IRL","DEATHCANCER","TOT","100000PER","A","1999",288.5,
"IRL","DEATHCANCER","TOT","100000PER","A","2000",288,
"IRL","DEATHCANCER","TOT","100000PER","A","2001",283.1,
"IRL","DEATHCANCER","TOT","100000PER","A","2002",273.4,
"IRL","DEATHCANCER","TOT","100000PER","A","2003",271.8,
"IRL","DEATHCANCER","TOT","100000PER","A","2004",273.6,
"IRL","DEATHCANCER","TOT","100000PER","A","2005",264,
"IRL","DEATHCANCER","TOT","100000PER","A","2006",270.4,
"IRL","DEATHCANCER","TOT","100000PER","A","2007",261,"B"
"IRL","DEATHCANCER","TOT","100000PER","A","2008",263.6,
"IRL","DEATHCANCER","TOT","100000PER","A","2009",263.3,
"IRL","DEATHCANCER","TOT","100000PER","A","2010",245.1,
"IRL","DEATHCANCER","TOT","100000PER","A","2011",258.1,
"IRL","DEATHCANCER","TOT","100000PER","A","2012",248.6,
"IRL","DEATHCANCER","TOT","100000PER","A","2013",246.9,
"IRL","DEATHCANCER","TOT","100000PER","A","2014",246.6,
"IRL","DEATHCANCER","TOT","100000PER","A","2015",238.5,
"IRL","DEATHCANCER","TOT","100000PER","A","2018",233.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1960",225.3,
"ITA","DEATHCANCER","TOT","100000PER","A","1961",221.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1962",225.6,
"ITA","DEATHCANCER","TOT","100000PER","A","1963",230.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1964",236,
"ITA","DEATHCANCER","TOT","100000PER","A","1965",239.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1966",240.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1967",240.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1968",247,"B"
"ITA","DEATHCANCER","TOT","100000PER","A","1969",254.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1970",250,
"ITA","DEATHCANCER","TOT","100000PER","A","1971",255.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1972",258.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1973",263.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1974",255,
"ITA","DEATHCANCER","TOT","100000PER","A","1975",255.6,
"ITA","DEATHCANCER","TOT","100000PER","A","1976",258.5,
"ITA","DEATHCANCER","TOT","100000PER","A","1977",259.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1978",261.3,
"ITA","DEATHCANCER","TOT","100000PER","A","1979",264.6,"B"
"ITA","DEATHCANCER","TOT","100000PER","A","1980",265.5,
"ITA","DEATHCANCER","TOT","100000PER","A","1981",264.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1982",277,
"ITA","DEATHCANCER","TOT","100000PER","A","1983",282.6,
"ITA","DEATHCANCER","TOT","100000PER","A","1984",279.6,
"ITA","DEATHCANCER","TOT","100000PER","A","1985",281.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1986",280,
"ITA","DEATHCANCER","TOT","100000PER","A","1987",285.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1988",286.5,
"ITA","DEATHCANCER","TOT","100000PER","A","1989",281.5,
"ITA","DEATHCANCER","TOT","100000PER","A","1990",280.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1991",282,
"ITA","DEATHCANCER","TOT","100000PER","A","1992",281,
"ITA","DEATHCANCER","TOT","100000PER","A","1993",280.2,
"ITA","DEATHCANCER","TOT","100000PER","A","1994",279.1,
"ITA","DEATHCANCER","TOT","100000PER","A","1995",266.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1996",265.7,
"ITA","DEATHCANCER","TOT","100000PER","A","1997",261.8,
"ITA","DEATHCANCER","TOT","100000PER","A","1998",259.9,
"ITA","DEATHCANCER","TOT","100000PER","A","1999",254.8,
"ITA","DEATHCANCER","TOT","100000PER","A","2000",254.4,
"ITA","DEATHCANCER","TOT","100000PER","A","2001",255.9,
"ITA","DEATHCANCER","TOT","100000PER","A","2002",247.6,
"ITA","DEATHCANCER","TOT","100000PER","A","2003",246,"B"
"ITA","DEATHCANCER","TOT","100000PER","A","2004",243.4,
"ITA","DEATHCANCER","TOT","100000PER","A","2005",238.4,
"ITA","DEATHCANCER","TOT","100000PER","A","2006",234.6,
"ITA","DEATHCANCER","TOT","100000PER","A","2007",233.6,
"ITA","DEATHCANCER","TOT","100000PER","A","2008",230.4,
"ITA","DEATHCANCER","TOT","100000PER","A","2009",228.8,
"ITA","DEATHCANCER","TOT","100000PER","A","2010",224.9,
"ITA","DEATHCANCER","TOT","100000PER","A","2011",225.2,
"ITA","DEATHCANCER","TOT","100000PER","A","2012",223.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2013",216.5,
"ITA","DEATHCANCER","TOT","100000PER","A","2014",212.9,
"ITA","DEATHCANCER","TOT","100000PER","A","2015",211.1,
"ITA","DEATHCANCER","TOT","100000PER","A","2016",207.9,
"ITA","DEATHCANCER","TOT","100000PER","A","2017",205.2,
"JPN","DEATHCANCER","TOT","100000PER","A","1960",208.4,
"JPN","DEATHCANCER","TOT","100000PER","A","1961",208.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1962",207.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1963",211.3,
"JPN","DEATHCANCER","TOT","100000PER","A","1964",212.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1965",213.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1966",215,
"JPN","DEATHCANCER","TOT","100000PER","A","1967",216.2,
"JPN","DEATHCANCER","TOT","100000PER","A","1968",217.6,"B"
"JPN","DEATHCANCER","TOT","100000PER","A","1969",219.4,
"JPN","DEATHCANCER","TOT","100000PER","A","1970",215.7,
"JPN","DEATHCANCER","TOT","100000PER","A","1971",215.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1972",216.3,
"JPN","DEATHCANCER","TOT","100000PER","A","1973",217.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1974",218.3,
"JPN","DEATHCANCER","TOT","100000PER","A","1975",214.1,
"JPN","DEATHCANCER","TOT","100000PER","A","1976",216.4,
"JPN","DEATHCANCER","TOT","100000PER","A","1977",217.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1978",218.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1979",221.2,"B"
"JPN","DEATHCANCER","TOT","100000PER","A","1980",219.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1981",223.5,
"JPN","DEATHCANCER","TOT","100000PER","A","1982",221.9,
"JPN","DEATHCANCER","TOT","100000PER","A","1983",224.6,
"JPN","DEATHCANCER","TOT","100000PER","A","1984",226.3,
"JPN","DEATHCANCER","TOT","100000PER","A","1985",227,
"JPN","DEATHCANCER","TOT","100000PER","A","1986",223.9,
